samningur_id,contract_id,felag_id,felag,atvinnurekandi,markadur,heildarsamtok,samningur_fra,samningur_til,gildir_fra,tegund,prosenta,kronur,a_vid,artal_stada,heimild,skjal,tilvitnun
5,kt_6210693469_5502696649,5,Efling,Reykjavíkurborg,opinber,ASÍ,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_752.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutölunækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
5,kt_6210693469_5502696649,5,Efling,Reykjavíkurborg,opinber,ASÍ,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_752.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
5,kt_6210693469_5502696649,5,Efling,Reykjavíkurborg,opinber,ASÍ,2024-04-01,2028-03-01,2024-04-01,prósenta,3.25,,óskilgreint,úr texta,rikissattasemjari,samningur_752.txt,"Fastar greiðslur til dagvinnustarfsfólks í heimaþjónustu á grundvelli gr. 1.1.3 í kjarasamningi aðila, skv. ákvörðun velferðarsviðs, taka þeim hækkunum sem tilgreindir eru í kjarasamningi aðila frá 1. apríl 2024, 3,25% 1. apríl 2024, 3,5% 1. apríl 2025, 2026 og 2027 til eftirtalinna starfa félagsmanna Eflingar; Starfsheiti Fjárhæð starf"
1473,kt_5003900959_5911872529,77,FOSS stéttarfélag í almannaþjónustu,Sólvellir,opinber,BSRB,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1833.txt,"5 til 31. desember 2025. Launatafla 3: Gildir frá 1. janúar 2026 til 31. desember 2026. Launatafla 4: Gildir frá 1. janúar 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. janúar 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. janúar 2026: 23.750 kr. eða að lágmarki um 3,5"
1613,frfiþfþffin_kt4412071150_e2c1c9,,"FRF, IÞF, ÞF, FÍN",Samtök fyrirtækja í velferðarþjónustu,almennur,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1500.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
634,felagislenskrasima_sena_og_kvikmynd_484e98,58,Flugvirkjafélag Íslands,"Ríkissjóður, SNR",opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1364.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 2 Vegna niðurfellingar á gr. 3.2 (Matar- og kaffitímar í"
1678,kt_5211871159_5502930179,57,Félag geislafræðinga,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_Felag_geislafrae_og_Rikissjodur_SNR.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
620,kt_5211871159_5502930179,57,Félag geislafræðinga,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1353.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
3183,felaghaskolakennar_kt5502930179_933bf7,48,Félag háskólakennara,"Ríkissjóður, SNR",opinber,Sérfélög,2024-11-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1628.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 7 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
613,kt_6201871869_5502930179,56,Félag háskólamenntaðra starfsmanna Stjórnarráðsins,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1342.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
1652,kt_5610740549_6305943659,65,Félag leikstjóra á Íslandi,"Ríkissjóður, SNR",almennur,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_Felags_leikstjora_a_Islandi_2025.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Kjarasamningur Félags leikstjóra á Íslandi vegna leikstjór"
1677,kt_4811780299_5502930179,62,Félag lífeindafræðinga,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_Felag_lifeindaf_og_Rikissjodur_SNR.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. april 2025, 3,5% 1. april 2026 og 3,5% 1. april 2027. cA Bókun 9 Mönnunar- og nýliðunarvandi Í þeim tilgangi að dr"
1365,kt_4908962369_5502930179,82,Félag prófessora við ríkisháskóla,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_fpr_2024.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Veikindi barna Aðilar eru sammála um að grein um veiki"
1671,kt_4201130480_4412071150,50,Félag sjúkraþjálfara,Samtök fyrirtækja í velferðarþjónustu,almennur,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_Felag_sjukrathja_og_Samtok_fyrirtaekja_i.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9"
1670,kt_4201130480_5502696649,50,Félag sjúkraþjálfara,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Kjarasamningur_Felag_sjukrathja_og_Reykjavikurborg.txt,". meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027"
1670,kt_4201130480_5502696649,50,Félag sjúkraþjálfara,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_Felag_sjukrathja_og_Reykjavikurborg.txt,"nnars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5"
493,kt_4201130480_5502930179,50,Félag sjúkraþjálfara,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1461.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
3242,felagskipstjornarm_kt4702695969_125bd9,,Félag skipstjórnarmanna,Samband íslenskra sveitarfélaga,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Félag skipstjórnarmanna og SNS_24.1.2025 (1).txt,"príl 2025 til 31. mars 2028. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
72,felagskipstjornarm_kt4702695969_125bd9,27,Félag skipstjórnarmanna,Samband íslenskra sveitarfélaga,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1453.txt,"príl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4. Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
1713,felagtanntæknaogað_kt5005130470_585a64,,Félag tanntækna og aðstoðarfólks tannlækna,Tannlæknafélag Íslands,almennur,Sérfélög,2024-12-09,2028-12-08,2024-04-01,prósenta eða krónutala,3.25,23750,lágmarkstekjur,úr texta,rikissattasemjari,ftat_tfi_2024.txt,"iðaður. Lágmarkslaun 1. apríl 2024 1. apríl 2024: Lágmarks byrjunarlaun tanntækna kr. 528.750.- 1. apríl 2024: Lágmarks byrjunarlaun aðstoðarfólks kr. 468.464.- Hækkanir launa á samningstímanum: 1.apríl 2024: 3,25% eða að lágmarki 23.750 kr. Bls. 2 | 12 1.janúar 2025: 3,50% eða að lágmarki 23.750 kr. 1.janúar 2026: 3,50%"
623,felagtanntæknaogað_kt5005130470_585a64,,Félag tanntækna og aðstoðarfólks tannlækna,Tannlæknafélag Íslands,almennur,Sérfélög,2024-04-01,2027-12-31,2024-04-01,prósenta eða krónutala,3.25,23750,lágmarkstekjur,úr texta,rikissattasemjari,samningur_1369.txt,"urliðaður. Lágmarkslaun 1. apríl 2024 1. apríl 2024: Lágmarks byrjunarlaun tanntækna kr. 528.750.- 1. apríl 2024: Lágmarks byrjunarlaun aðstoðarfólks kr. 468.464.- Hækkanir launa á samningstímanum: 1.apríl 2024: 3,25% eða að lágmarki 23.750 kr. Bls. 2(12 1.janúar 2025: 3,50% eða að lágmarki 23.750 kr. 1.janúar 2026: 3,50% eða að lágmarki 23.750 kr. 1.janúar 2027: 3,50% eða"
3235,felagislenskrahjuk_kt4412071150_60485a,,Félag íslenskra hjúkrunarfræðinga,Samtök fyrirtækja í velferðarþjónustu,opinber,,2024-11-01,,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1454.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.1 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9 Sérfræðiráðgjöf á bakvakt Samningsaðilar eru sammála"
3236,felagislenskrahjuk_kt4412071150_60485a,,Félag íslenskra hjúkrunarfræðinga,Samtök fyrirtækja í velferðarþjónustu,opinber,Sérfélög,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Fíh og SFV_5.12.2024 (1).txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.1 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9 Sérfræðiráðgjöf á bakvakt Samningsaðilar eru sammála"
1619,kt_5701942409_5502930179,10,Félag íslenskra hjúkrunarfræðinga,"Ríkissjóður, SNR",opinber,Sérfélög,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1762.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.1 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 9 Sérfræðiráðgjöf á bakvakt Samningsaðilar eru sammála"
13,kt_5701942409_5502696649,10,Félag íslenskra hjúkrunarfræðinga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1368.txt,"launatöflum í fylgiskjali VI þar sem mánaðarlaun taka eftirfarandi hlutfallsnækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1. apríl 2024: 3,25% eða 23.750 kr. 1. apríl 2025: 3,50% eða 23.750 kr. 1. apríl 2026: 3,50% eða 23.750 kr. 1. apríl 2027: 3,50% eða 23.750 kr. Persónuálag"
13,kt_5701942409_5502696649,10,Félag íslenskra hjúkrunarfræðinga,Reykjavíkurborg,opinber,Sérfélög,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1368.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Viðmið um vinnuskil í vaktavinnu Fulltrúar Reykjavíku"
1638,felagislenskrahljo_kt5502694359_f473f6,,Félag íslenskra hljómlistarmanna,Launanefnd Þjóðkirkjunnar,opinber,,2024-04-01,2028-03-31,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_matvis_sns.txt,"1. apríl 2025 til 31. mars 2026. Launatafla 3: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
629,kt_5301694139_5502696649,18,Félag íslenskra náttúrufræðinga,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1378.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
629,kt_5301694139_5502696649,18,Félag íslenskra náttúrufræðinga,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1378.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
619,kt_5301694139_5502930179,18,Félag íslenskra náttúrufræðinga,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1352.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
91,kt_5301694139_5502694359,18,Félag íslenskra náttúrufræðinga,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,Kjarasamningur_FÍN_SNS_2024 til 2028_23.12.2024_LOK.txt,"5 til 31. mars 2026. Launatafla 3 og 3C: Gildir frá 1. apríl 2026 til 31. mars 2027. Launatafla 4 og 4C: Gildir frá 1. apríl 2027 til 31. mars 2028. Mánaðarlaun hækka sem hér segir á samningstímanum: 1. apríl 2024: 23.750 kr. eða að lágmarki um 3,25% sbr. launatöflu 1. 1. apríl 2025: 23.750 kr. eða að lágmarki um 3,50% sbr. launatöflu 2. 1. apríl 2026: 23.750 kr. eða að lágmarki um 3,50%"
91,kt_5301694139_5502694359,18,Félag íslenskra náttúrufræðinga,Samband íslenskra sveitarfélaga,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_FÍN_SNS_2024 til 2028_23.12.2024_LOK.txt,"væðinu beitt, skal tryggt að málsmeðferð og ákvörðun um greiðslu annarra launa byggi á málefnalegum sjónarmiðum og feli ekki í sér kynbundna mismunun. Á samningstímanum hækka önnur laun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Heimildarákvæðinu um önnur laun er t.d ætlað að styðja við fram"
844,felagislenskraflug_air_atlanta_icel_454478,18,Félag íslenskra náttúrufræðinga,Ráðgjafamiðstöð landbúnaðarins ehf,,BHM,2022-07-01,2025-01-01,2024-04-01,prósenta,1.5,,launatafla,úr texta,rikissattasemjari,samningur_261.txt,"70.520 792.094 814.273 837.072 860.510 884.605 909.374 934.836 961.011 987.920 1.015.582 1.044.018 1.073.250 1.103.301 1.134.194 1.165.951 1.198.598 1.232.159 1.266.659 24 Launatafla 3 tekur gildi 1. apríl 2024 Launaflokkur 1 hækkar um 1,5% Hækkun á milli launaflokka er 3% og milli þrepa 1,5% 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 0 515.356 530.817 546.741"
756,kt_5205780139_4412071150,2,"Félag íslenskra náttúrufræðinga, Iðjuþjálfafélag Íslands, Þroskaþjálfafélag Íslands",Samtök fyrirtækja í velferðarþjónustu,almennur,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1753.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga ú"
1454,felagiðnogtæknigre_islenska_jarnble_7a304b,1,Félagsráðgjafafélag Íslands,Samtök fyrirtækja í velferðarþjónustu,almennur,BHM,2024-04-01,2028-03-31,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,Kjarasamningur_SFV_og_FRI_2025.txt,"l annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8"
584,kt_4307750229_5502696649,1,Félagsráðgjafafélag Íslands,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1161.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallsnækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
584,kt_4307750229_5502696649,1,Félagsráðgjafafélag Íslands,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1161.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
584,kt_4307750229_5502696649,1,Félagsráðgjafafélag Íslands,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,1.6,,launatafla,úr texta,rikissattasemjari,samningur_1161.txt,"samhliða hækkun á launatöflu. Niðurstaða kosningar verður bindandi fyrir allt félagsfólk og mun gilda frá 1. apríl 2027. > lc Fylgiskjal - Launatöflur á samningstímanum Launatafla 1 Gildir frá 1. apríl 2024 Lfi. | Grunnþr. 1,60% 3,20% 4,80% 6,40% 8,00% 9,60% 11,20% „| 12,80% | 14,40% | 16,00% 214 | 395.222 215 | 404.286 216 | 418.899 217 | 434.571 441.524 | 448.477 | 455.430 | 462.384 | 469.337 | "
578,kt_4307750229_5502930179,1,Félagsráðgjafafélag Íslands,"Ríkissjóður, SNR",opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1143.txt,"annars þar sem forsendur að baki þeim geta tekið breytingum að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 8 Mönnunar- og nýliðunarvandi Í þeim tilgangi að draga"
626,kt_4209800199_5502696649,22,Iðjuþjálfafélag Íslands,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta eða krónutala,3.25,23750,launatafla,úr texta,rikissattasemjari,samningur_1373.txt,"skv. meðfylgjandi launatöflu þar sem mánaðarlaun taka eftirfarandi hlutfallshækkunum með krónutöluhækkun að lágmarki á samningstímanum. Með mánaðarlaunum er átt við föst mánaðarlaun fyrir dagvinnu. 1.apríl 2024 3,25% eða 23.750 kr. 1.apríl 2025 3,50% eða 23.750 kr. 1.apríl 2026 3,50% eða 23.750 kr. 1.apríl 2027 3,50% eða 23.750 kr. Persónuálag tekur"
626,kt_4209800199_5502696649,22,Iðjuþjálfafélag Íslands,Reykjavíkurborg,opinber,BHM,2024-04-01,2028-03-01,2024-04-01,prósenta,3.5,,óskilgreint,úr texta,rikissattasemjari,samningur_1373.txt,"nars þar sem forsendur að baki þeirra geta tekið breytingum, að efni og umfangi. Þrátt fyrir ofangreint eru aðilar sammála um að á samningstímanum taki önnur laun skv. gr. 1.1.3 hækkun um 3,25% þann 1. apríl 2024, 3,5% 1. apríl 2025, 3,5% 1. apríl 2026 og 3,5% 1. apríl 2027. Bókun 5 Starfsmatskerfið SAMSTARF Samningsaðilar eru sammála"
